PersonToPositionID,PersonID,PositionID,KnessetNum,GovMinistryID,GovMinistryName,DutyDesc,FactionID,FactionName,GovernmentNum,CommitteeID,CommitteeName,StartDate,FinishDate,IsCurrent,LastUpdatedDate
13612,556,42,16,,,,,,,122,משותפת של חינוך וכספים,2003-02-17 00:00:00,2006-04-17 00:00:00,False,2015-03-20 12:03:11
15977,10555,42,18,,,,,,,843,ועדה משותפת לכלכלה ולכספים לעניין מאגר מידע למחירי מוצרים,2012-07-24 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16845,23640,42,19,,,,,,,872,"ועדה משותפת (חוקה-חו""ב) לחוק האזנת סתר",2013-06-17 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
19381,30121,42,20,,,,,,,990,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדה המיוחדת לדיון בהצ""ח פינוי ובינוי (פיצויים) (תיקון מס' 4) (פינוי בשל סירוב בלתי סביר) מ/1023",2016-06-08 00:00:00,,True,2017-10-24 10:28:47
10657,2580,42,4,,,,,,,371,החוקה חוק ומשפט,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10659,2628,42,4,,,,,,,371,החוקה חוק ומשפט,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
4887,2300,54,10,,,,445,"המפד""ל",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4888,2187,54,10,,,,445,"המפד""ל",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
14807,23557,42,19,,,,,,,859,"הוועדה המיוחדת לדיון בהצ""ח הרבנות הראשית לישראל (מ/748)",2013-03-19 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
10660,2154,42,4,,,,,,,349,החינוך והתרבות,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15345,495,42,17,,,,,,,423,"משותפת כספים-עבודה לדיון בפרק י""ט נושא עובדים זרים",2007-12-03 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15346,4302,42,17,,,,,,,423,"משותפת כספים-עבודה לדיון בפרק י""ט נושא עובדים זרים",2007-12-03 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
10661,2142,42,4,,,,,,,349,החינוך והתרבות,1959-12-01 00:00:00,1960-10-25 00:00:00,False,2015-03-20 12:03:11
10662,2187,42,4,,,,,,,349,החינוך והתרבות,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10675,2632,42,4,,,,,,,349,החינוך והתרבות,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10676,2123,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10682,2187,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10684,2245,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15347,9315,42,17,,,,,,,190,הכנסת,2008-02-18 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
10685,2269,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10691,2536,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10692,2203,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10693,2580,42,4,,,,,,,266,הכלכלה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10711,2572,42,4,,,,,,,384,הכנסת,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10717,2194,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10728,2203,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15351,4217,66,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15352,504,66,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15353,4398,42,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15354,431,66,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15355,4419,42,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15356,455,42,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-01-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15359,9315,42,17,,,,,,,428,"ועדה משותפת - כנסת וחוקה להצ""ח סדרי השלטון והמשפט",2008-02-18 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15361,10355,42,17,,,,,,,198,"העבודה, הרווחה והבריאות",2008-05-19 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15362,4303,42,17,,,,,,,200,הפנים והגנת הסביבה,2006-04-20 00:00:00,2008-05-28 00:00:00,False,2015-03-20 12:03:11
15363,4375,66,17,,,,,,,442,"למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדו""ח היערכות העורף ותפקודו במלחמת לבנון השנייה - שירותי בריאות ",2007-12-17 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15364,4418,42,17,,,,,,,200,הפנים והגנת הסביבה,2008-05-20 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15365,4375,41,17,,,,,,,442,"למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדו""ח היערכות העורף ותפקודו במלחמת לבנון השנייה - שירותי בריאות ",2007-12-17 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15366,4407,41,17,,,,,,,196,הכספים,2008-07-23 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15367,4403,42,17,,,,,,,415,ו. משנה לבדיקת הטענות על מדיניות של החמרה כלפי גברים בטיפול בתלונות של נשים על אלימות,2008-07-03 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15375,4409,42,18,,,,,,,653,הכספים,2009-03-09 00:00:00,2010-11-10 00:00:00,False,2015-03-20 12:03:11
15380,528,42,18,,,,,,,653,הכספים,2009-03-09 00:00:00,2009-05-04 00:00:00,False,2015-03-20 12:03:11
15387,713,42,18,,,,,,,661,לענייני ביקורת המדינה,2009-05-05 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
10735,2200,42,4,,,,,,,288,ועדת העבודה,1951-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
14550,11835,42,17,,,,,,,197,המדע והטכנולוגיה,2008-08-20 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
3659,484,39,15,14,"העבודה, הרווחה והשירותים החברתיים",,,,29,,,2002-06-03 00:00:00,2003-01-28 00:00:00,False,2015-03-20 12:03:09
1726,2592,43,3,,,,,,,,,1956-10-08 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:08
10739,2353,42,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10740,2404,42,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10741,2401,42,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10742,2441,66,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
16870,23640,42,19,,,,,,,878,ועדת משנה למאבק בתאונות דרכים,2013-08-28 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
13635,471,42,16,,,,,,,22,החוץ והבטחון,2005-04-06 00:00:00,2006-04-17 00:00:00,False,2015-03-20 12:03:11
12853,2376,42,11,,,,,,,365,החוקה חוק ומשפט,1984-09-24 00:00:00,1987-01-13 00:00:00,False,2015-03-20 12:03:11
19396,30328,42,20,,,,,,,952,"הוועדה המיוחדת לדיון בהצעות הבאות: התכנון והבנייה (תיקון מס' 119) (דיור בהישג יד) (כ/728); עבודת נשים (תיקון- תקופת לידה והורות לבן זוג של עובדת שילדה יותר מילד אחד) (פ/3473) והצ""ח מע""מ (תיקון מס' 55) (מ/1047) ",2016-01-27 00:00:00,2017-09-19 00:00:00,False,2017-10-29 15:58:08
14682,4303,42,17,,,,,,,407,לעניין הקמת בית חולים באשדוד,2007-02-27 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
15683,4419,42,17,,,,,,,390,"משותפת כלכלה ומדע להצ""ח - הגבלת הפצת פרסומות ברשתות תקשורת",2006-10-25 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
12854,458,42,11,,,,,,,365,החוקה חוק ומשפט,1984-09-24 00:00:00,1985-12-03 00:00:00,False,2015-03-20 12:03:11
3660,494,39,15,15,הפנים,,,,29,,,2002-06-03 00:00:00,2003-01-28 00:00:00,False,2015-03-20 12:03:09
15686,521,42,17,,,,,,,201,לענייני ביקורת המדינה,2006-12-13 00:00:00,2008-07-30 00:00:00,False,2015-03-20 12:03:11
13636,524,41,16,,,,,,,167,"משותפת - עבודה וחינוך לדיון בהלס""י - פרוייקט יניב ",2005-03-08 00:00:00,2006-04-17 00:00:00,False,2015-03-20 12:03:11
13959,2192,42,17,,,,,,,199,"העלייה, הקליטה והתפוצות",2006-05-16 00:00:00,2008-11-04 00:00:00,False,2015-03-20 12:03:11
10746,2615,42,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
690,5899,43,0,,,,,,,,,1948-05-04 00:00:00,1949-02-10 00:00:00,False,2015-03-20 12:03:08
15389,4355,41,18,,,,,,,661,לענייני ביקורת המדינה,2009-05-06 00:00:00,2011-07-27 00:00:00,False,2015-03-20 12:03:11
15390,12935,66,18,,,,,,,834,"ו. משנה להצ""ח הציוד הרפואי",2012-01-09 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
17513,12955,42,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-24 00:00:00,,True,2015-06-25 11:16:18
800,865,61,17,,,,,,,,,2006-04-17 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:08
1892,565,43,14,,,,,,,,,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:08
3117,2419,43,8,,,,,,,,,1974-01-21 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
15391,4419,42,18,,,,,,,675,ועדה משותפת של ועדת הכנסת וועדת הכספים לתקציב הכנסת,2009-06-08 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15397,495,42,18,,,,,,,679,"משותפת לכלכלה וחינוך לדיון בחוק הרשות השניה לטלויזיה ורדיו התש""ן-1990",2009-06-30 00:00:00,2011-05-16 00:00:00,False,2015-03-20 12:03:11
17514,30070,42,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-24 00:00:00,2017-09-20 00:00:00,False,2017-09-24 10:47:29
3118,2419,43,10,,,,,,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:08
3119,2420,43,14,,,,,,,,,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:08
19400,4405,66,20,,,,,,,930,הוועדה לענייני ביקורת המדינה,2017-10-24 00:00:00,,True,2017-10-31 08:53:55
3120,2421,61,13,,,,,,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:08
3121,2422,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
3661,487,39,15,19,הבריאות,,,,29,,,2002-06-03 00:00:00,2003-01-28 00:00:00,False,2015-03-20 12:03:09
3663,488,40,15,14,"העבודה, הרווחה והשירותים החברתיים",,,,29,,,2002-06-03 00:00:00,2003-01-28 00:00:00,False,2015-03-20 12:03:09
3664,580,40,15,4,האוצר,,,,29,,,2002-06-03 00:00:00,2003-02-27 00:00:00,False,2015-03-20 12:03:09
3665,498,40,15,9,החינוך,,,,29,,,2002-06-03 00:00:00,2003-01-28 00:00:00,False,2015-03-20 12:03:09
3666,482,39,15,23,התשתיות הלאומיות,,,,29,,,2002-03-14 00:00:00,2003-09-18 00:00:00,False,2015-03-20 12:03:09
4889,2129,54,10,,,,447,"תמ""י",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4890,2119,54,10,,,,447,"תמ""י",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
10747,2627,42,4,,,,,,,288,ועדת העבודה,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10748,2118,42,4,,,,,,,308,הפנים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10749,2130,42,4,,,,,,,308,הפנים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
4891,2597,54,10,,,,447,"תמ""י",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4893,2392,54,10,,,,455,התחי-ה,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4894,2641,54,10,,,,455,התחי-ה,,,,1984-03-07 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4895,2532,54,10,,,,455,התחי-ה,,,,1981-07-20 00:00:00,1984-03-07 00:00:00,False,2015-03-20 12:03:09
4896,2143,54,10,,,,457,התנועה לזכויות האזרח ולשלום,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4897,510,54,10,,,,459,שינוי - מפלגת המרכז,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4898,2321,54,10,,,,459,שינוי - מפלגת המרכז,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4899,2549,54,10,,,,463,אגודת ישראל,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
10750,2150,42,4,,,,,,,308,הפנים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10751,2194,42,4,,,,,,,308,הפנים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10759,2389,42,4,,,,,,,308,הפנים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
13267,501,42,16,,,,,,,42,משנה בנושא הסחר בנשים,2003-03-17 00:00:00,2006-03-25 00:00:00,False,2015-03-20 12:03:11
4900,527,54,10,,,,463,אגודת ישראל,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
10766,2116,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15398,12937,42,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
4901,2660,54,10,,,,463,אגודת ישראל,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
10767,2165,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15399,12937,41,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15400,495,42,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
10768,2189,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
15401,4412,42,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15402,12962,42,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15403,4419,42,18,,,,,,,689,"משותפת לכלכלה ולעלייה להצ""ח העברה ללא תשלום של שידורי ערוץ ייעודי",2009-07-28 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15418,4635,42,18,,,,,,,653,הכספים,2009-02-24 00:00:00,2010-10-13 00:00:00,False,2015-03-20 12:03:11
15419,483,42,18,,,,,,,705,"ועדה משותפת לפנים וכלכלה לדיון בהצ""ח התכנון והבנייה התש""ע - 2010",2010-03-17 00:00:00,2011-05-18 00:00:00,False,2015-03-20 12:03:11
15420,1031,42,18,,,,,,,828,ועדת משנה לבטחון פנים,2009-06-15 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15435,12960,41,18,,,,,,,654,הכלכלה,2010-12-20 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15447,12956,42,18,,,,,,,724,ועדת הכנסת המשותפת לפי חוק הכללת אמצעי זיהוי ביומטריים ,2011-03-29 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15461,14470,66,18,,,,,,,833,ועדת משנה לקשרי ישראל והקהילות היהודיות בעולם ,2011-07-20 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15462,4419,42,18,,,,,,,833,ועדת משנה לקשרי ישראל והקהילות היהודיות בעולם ,2011-07-20 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15465,503,41,18,,,,,,,836,ועדת משנה לנושא: פנסיה בקיבוץ המתחדש,2012-02-09 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15471,1057,42,18,,,,,,,844,משותפת חינוך ופנים לנושא שמירת זכויות אזרחי ישראל בשטחי איי,2012-07-24 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15473,12959,66,18,,,,,,,844,משותפת חינוך ופנים לנושא שמירת זכויות אזרחי ישראל בשטחי איי,2012-07-24 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15474,12943,42,18,,,,,,,844,משותפת חינוך ופנים לנושא שמירת זכויות אזרחי ישראל בשטחי איי,2012-07-24 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15488,2248,41,3,,,,,,,322,הכספים,1951-10-08 00:00:00,1952-12-24 00:00:00,False,2015-03-20 12:03:11
15489,2248,41,4,,,,,,,323,הכספים,1952-12-24 00:00:00,1954-01-26 00:00:00,False,2015-03-20 12:03:11
15490,2248,41,5,,,,,,,324,הכספים,1954-01-26 00:00:00,1955-06-29 00:00:00,False,2015-03-20 12:03:11
15492,2541,41,12,,,,,,,318,הכספים,1991-02-13 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
15493,531,41,14,,,,,,,320,הכספים,1996-07-08 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
15494,2592,41,6,,,,,,,325,הכספים,1955-06-29 00:00:00,1955-11-03 00:00:00,False,2015-03-20 12:03:11
15495,2592,41,7,,,,,,,326,הכספים,1955-11-03 00:00:00,1958-01-07 00:00:00,False,2015-03-20 12:03:11
15499,2431,41,10,,,,,,,316,הכספים,1961-11-02 00:00:00,1963-06-26 00:00:00,False,2015-03-20 12:03:11
15501,2357,41,12,,,,,,,318,הכספים,1988-11-30 00:00:00,1989-04-04 00:00:00,False,2015-03-20 12:03:11
15503,2432,41,11,,,,,,,356,לענייני ביקורת המדינה,1984-08-13 00:00:00,1988-11-21 00:00:00,False,2015-03-20 12:03:11
15505,544,41,13,,,,,,,358,לענייני ביקורת המדינה,1994-05-02 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
15506,2672,41,13,,,,,,,358,לענייני ביקורת המדינה,1992-08-04 00:00:00,1994-05-02 00:00:00,False,2015-03-20 12:03:11
15517,860,41,13,,,,,,,381,הכנסת,1995-12-04 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
15518,2581,41,12,,,,,,,380,הכנסת,1989-01-24 00:00:00,1992-04-13 00:00:00,False,2015-03-20 12:03:11
15519,2545,41,14,,,,,,,382,הכנסת,1996-07-03 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
15520,2273,41,12,,,,,,,380,הכנסת,1992-04-14 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
15524,2608,41,11,,,,,,,379,הכנסת,1984-10-22 00:00:00,1988-10-27 00:00:00,False,2015-03-20 12:03:11
15526,2469,41,9,,,,,,,389,הכנסת,1980-03-11 00:00:00,1981-02-03 00:00:00,False,2015-03-20 12:03:11
15527,2469,41,9,,,,,,,389,הכנסת,1981-02-03 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
15528,559,41,12,,,,,,,249,העליה והקליטה,1989-01-24 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
15530,861,41,10,,,,,,,247,העליה והקליטה,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:11
15531,2256,41,11,,,,,,,248,העליה והקליטה,1984-11-28 00:00:00,1988-11-21 00:00:00,False,2015-03-20 12:03:11
15532,2392,41,9,,,,,,,253,העליה והקליטה,1977-07-04 00:00:00,1989-06-20 00:00:00,False,2015-03-20 12:03:11
10769,2319,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1959-12-16 00:00:00,False,2015-03-20 12:03:11
10770,2330,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10771,2355,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10772,2362,66,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10786,2159,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1963-05-17 00:00:00,False,2015-03-20 12:03:11
10788,2295,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10789,2407,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10790,2508,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10792,2442,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10800,2257,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
15533,2138,41,13,,,,,,,254,המיוחדת למאבק בנגע בסמים,1992-07-28 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
15534,437,41,14,,,,,,,255,המיוחדת למאבק בנגע בסמים,1996-07-22 00:00:00,1998-12-22 00:00:00,False,2015-03-20 12:03:11
19401,488,42,20,,,,,,,952,"הוועדה המיוחדת לדיון בהצעות הבאות: התכנון והבנייה (תיקון מס' 119) (דיור בהישג יד) (כ/728); עבודת נשים (תיקון- תקופת לידה והורות לבן זוג של עובדת שילדה יותר מילד אחד) (פ/3473) והצ""ח מע""מ (תיקון מס' 55) (מ/1047) ",2015-03-31 00:00:00,,True,2017-10-31 13:29:11
4902,2431,54,10,,,,463,אגודת ישראל,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
3698,763,39,16,7,הבינוי והשיכון,,,,30,,,2003-03-03 00:00:00,2004-06-10 00:00:00,False,2015-03-20 12:03:09
15535,506,41,14,,,,,,,255,המיוחדת למאבק בנגע בסמים,1998-12-22 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
15537,465,41,13,,,,,,,256,לקידום מעמד האשה,1994-08-01 00:00:00,1995-07-31 00:00:00,False,2015-03-20 12:03:11
10801,2134,42,5,,,,,,,309,הפנים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
15538,441,41,13,,,,,,,256,לקידום מעמד האשה,1992-11-16 00:00:00,1993-08-04 00:00:00,False,2015-03-20 12:03:11
15539,441,67,13,,,,,,,256,לקידום מעמד האשה,1995-08-02 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
4903,2294,54,10,,,,469,"תנועה להתחדשות ממלכתית - תל""ם",,,,1981-10-16 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
15540,441,41,14,,,,,,,257,לקידום מעמד האשה,1996-07-08 00:00:00,1998-10-19 00:00:00,False,2015-03-20 12:03:11
15541,533,41,14,,,,,,,257,לקידום מעמד האשה,1998-10-19 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
15542,2210,41,2,,,,,,,264,הכלכלה,1951-09-18 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:11
15695,521,42,17,,,,,,,400,"משותפת עבודה-מדע לדיון בהצ""ח ניסויים רפואיים בבני אדם",2007-01-09 00:00:00,2007-10-23 00:00:00,False,2015-03-20 12:03:11
17559,30084,42,20,,,,,,,948,הוועדה המשותפת לוועדת הכספים ולוועדת הכנסת לתקציב הכנסת,2015-07-06 00:00:00,,True,2015-07-07 09:27:43
19404,30081,66,20,,,,,,,2042,"הועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת הכלכלה לדיון בהצעה לסדר היום בנושא: בניית תכנית אב לאומית בתחום הזקנה",2017-11-01 00:00:00,,True,2017-11-01 14:42:42
19405,30081,41,20,,,,,,,2042,"הועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת הכלכלה לדיון בהצעה לסדר היום בנושא: בניית תכנית אב לאומית בתחום הזקנה",2017-11-01 00:00:00,,True,2017-11-01 14:43:03
10802,2219,42,5,,,,,,,372,החוקה חוק ומשפט,1961-09-04 00:00:00,1962-08-28 00:00:00,False,2015-03-20 12:03:11
4904,2206,54,10,,,,469,"תנועה להתחדשות ממלכתית - תל""ם",,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4909,2128,54,10,,,,471,המערך,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4915,2193,54,10,,,,471,המערך,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4916,2201,54,10,,,,471,המערך,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
4917,2216,54,10,,,,471,המערך,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:09
